	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM505482	0.58905345	0.6014002	0.61504745	0.5726271	0.5567004	0.28665054	0.6886952	0.6591748	0.7046689	0.62975955	0.5647341	0.1943222	0.6814286	0.222772	0.21914196	0.30136797	0.5281288	0.5696322	0.66830015	0.18370363	0.26639742	0.6355138	0.49883342	0.74253553	0.6700081	0.71904546	0.34318152	0.5071764	0.6576994	0.65324634	0.604458	0.4777601	0.51943606	0.22565293	0.6328446	0.32856795	0.58690953	0.61536336	0.34769347	0.6134845	0.57444715	0.2877952	0.39762804	0.67296433	0.4397547	0.7351559	0.21743402	0.65120506	0.24401617	0.60501933	0.5972867	0.6998337	0.59343946	0.2642061	0.70052516	0.57592314	0.6281831	0.26711383	0.5571101	0.256239	0.300307	0.6029729	0.58230376	0.6231084	0.68514764	0.60914165	0.6502074	0.6898399	0.53472394	0.22018212	0.597715	0.66970086	0.62267125	0.69191355	0.5445531	0.6054968	0.65403676	0.6187716	0.5369435	0.646684	0.24451849	0.56708187	0.58512753	0.27680945	0.24633846	0.20214084	0.20088029	0.49130446	0.593108	0.6019874	0.6364334	0.6464276	0.14819995	0.53498155	0.67281944	0.6215859	0.3376723	0.68975246	0.5854897	0.6385136
GSM505483	0.5818533	0.50376534	0.52571785	0.4583132	0.606392	0.4554338	0.5689945	0.52696216	0.62581	0.50888157	0.5100659	0.15932575	0.5440002	0.43778503	0.20743266	0.47339094	0.5038967	0.65610254	0.54178846	0.19459498	0.43682104	0.54886717	0.5032302	0.6687049	0.5537113	0.6169632	0.48261872	0.52295744	0.5096458	0.532446	0.4809564	0.4555141	0.48114187	0.43523505	0.54852116	0.5149663	0.5678484	0.47240478	0.6284744	0.6055064	0.60488814	0.5169626	0.57911366	0.5843078	0.6115965	0.6174403	0.20869142	0.5512642	0.4229769	0.44480833	0.59772503	0.5768517	0.44827318	0.4235862	0.56409466	0.4565817	0.50716406	0.24924025	0.44032294	0.4732262	0.4707563	0.68496126	0.64102256	0.71407104	0.58792627	0.5017703	0.5271767	0.5586795	0.57437694	0.44031006	0.48181006	0.5566677	0.5302503	0.58817565	0.39198348	0.51304173	0.6763882	0.4975882	0.6084616	0.6854198	0.43368405	0.5437464	0.65161484	0.5653076	0.39649916	0.12293056	0.18035918	0.5229888	0.5659958	0.5209226	0.56473607	0.5460772	0.36859575	0.50723237	0.56471497	0.53511095	0.5513369	0.6036125	0.65622115	0.47693494
GSM505484	0.5544126	0.5948387	0.59260654	0.5580584	0.521277	0.38830292	0.6635617	0.64250237	0.70793617	0.620493	0.5040053	0.11817983	0.6549809	0.30947477	0.15136701	0.37359226	0.5090857	0.58018416	0.6604054	0.15366742	0.35231277	0.61241555	0.51611716	0.7339926	0.66037756	0.74529713	0.43097657	0.5014654	0.6342579	0.6343436	0.59264874	0.42606866	0.52151674	0.35324883	0.61422694	0.43775773	0.5776973	0.61805236	0.5212349	0.60470414	0.53545636	0.38585073	0.5376514	0.6388489	0.518842	0.732878	0.15038964	0.6441567	0.3886201	0.580762	0.592951	0.7023318	0.5688913	0.3396492	0.6856805	0.5773468	0.6108955	0.17221653	0.5478536	0.41441	0.37486285	0.6163439	0.5720083	0.6450823	0.6899061	0.60726935	0.66422945	0.67206526	0.47667417	0.38507318	0.58320135	0.6505499	0.5964303	0.7017511	0.52153486	0.59326327	0.60255593	0.6062434	0.54111713	0.64049155	0.3556141	0.5399672	0.54261196	0.4856198	0.31649566	0.13532758	0.10795662	0.48430932	0.5793363	0.6017097	0.586724	0.5966733	0.3221741	0.5138659	0.66622126	0.5996362	0.45696485	0.67533153	0.6024874	0.62580276
GSM505485	0.5301098	0.52370137	0.54498076	0.4606214	0.5266246	0.54741377	0.6105689	0.58073646	0.65372926	0.5342119	0.47672328	0.12661654	0.5680974	0.39666158	0.1853216	0.4787163	0.4748396	0.6093333	0.5990187	0.21300277	0.4425101	0.5643993	0.48440638	0.72770286	0.61287934	0.6963846	0.38465852	0.46344614	0.5527599	0.5602455	0.5196762	0.43748328	0.49630433	0.45115438	0.5777859	0.55103534	0.55278367	0.52116835	0.60790783	0.5658163	0.50650823	0.4633011	0.48029047	0.5619303	0.6537793	0.68672824	0.17431736	0.5898429	0.44852954	0.48144186	0.55510175	0.6509517	0.48443326	0.4630919	0.6253054	0.4726788	0.5143311	0.23276868	0.479856	0.4761899	0.47355843	0.6758721	0.5792625	0.70356053	0.64614713	0.5080288	0.5863707	0.6023572	0.5397451	0.4506353	0.49101567	0.57300806	0.5016592	0.6539745	0.44419646	0.48485976	0.6033445	0.520209	0.6053091	0.6161979	0.43773186	0.4972887	0.5752943	0.5763388	0.39505237	0.13807371	0.16155922	0.4767413	0.5158457	0.53860956	0.5176388	0.5403713	0.33454543	0.49239188	0.62469035	0.5304638	0.54731417	0.66432106	0.65972626	0.5259351
GSM505486	0.53305733	0.5102803	0.5433974	0.48374844	0.5930953	0.48782972	0.6113986	0.573533	0.6549866	0.565872	0.496025	0.16064894	0.57603604	0.40603158	0.2288658	0.49068037	0.4709949	0.61404145	0.5749109	0.21896034	0.43670797	0.5620049	0.447017	0.7073213	0.58224124	0.6815171	0.43383646	0.4582825	0.5604852	0.5640899	0.52699417	0.45459875	0.4381833	0.4626028	0.58571315	0.52710855	0.51583254	0.52532023	0.58277273	0.57320607	0.58594	0.50108695	0.5491026	0.59210294	0.6350795	0.6712555	0.23790735	0.5881852	0.45696184	0.49252263	0.549328	0.62982845	0.47501913	0.45513484	0.6120139	0.46390828	0.50788635	0.31015432	0.48808026	0.4769448	0.48266315	0.6647371	0.63961935	0.70986533	0.64094675	0.5044448	0.5702752	0.6094873	0.57389253	0.4514959	0.50689244	0.5928041	0.54627424	0.649745	0.44098648	0.53572816	0.69437385	0.5442788	0.5968061	0.69290936	0.43370685	0.5128622	0.60416186	0.5734111	0.3916397	0.18026459	0.20575237	0.49414307	0.54768	0.5219577	0.5492208	0.552637	0.33998692	0.44956723	0.58083934	0.55892026	0.5402404	0.6433385	0.67038304	0.52029186
GSM505487	0.55208164	0.50564486	0.4184596	0.46533298	0.5062868	0.4816575	0.5233015	0.57484454	0.5454304	0.5767201	0.5097728	0.21834618	0.5937597	0.44012892	0.26132536	0.43816	0.48980647	0.5175514	0.5397786	0.20050806	0.42777947	0.4448777	0.48342365	0.62102187	0.5647078	0.615337	0.45420447	0.46619898	0.56641614	0.5966037	0.5283501	0.36379868	0.47682425	0.4265139	0.45912993	0.5387581	0.54702204	0.47421342	0.60619694	0.57886153	0.5489696	0.4908929	0.56007624	0.6076875	0.6336025	0.5819826	0.26437816	0.47648057	0.43970725	0.47309065	0.5530014	0.5854329	0.48523545	0.40896395	0.546055	0.4710355	0.49443227	0.34776852	0.4967869	0.48205054	0.48915133	0.5447201	0.5608144	0.57679045	0.54885614	0.49567962	0.5122474	0.61314434	0.48640788	0.4214132	0.49886587	0.61523545	0.5966211	0.5716897	0.39976776	0.58635706	0.6098035	0.55697685	0.4773761	0.64517224	0.43065998	0.4838618	0.5722035	0.54722965	0.381851	0.162307	0.2094118	0.5050448	0.5120277	0.53314805	0.5642658	0.5778133	0.3949303	0.4821498	0.46775347	0.57487214	0.53228825	0.54133236	0.5281934	0.54127413
GSM505488	0.55468976	0.5080923	0.5590678	0.46859083	0.5142792	0.47145653	0.60515916	0.5581415	0.674783	0.5091858	0.51461446	0.14009157	0.5269727	0.3845552	0.1977193	0.4169065	0.4871209	0.6701694	0.6146468	0.25228268	0.3965374	0.5477837	0.476145	0.7243016	0.5704266	0.66674405	0.4257513	0.4768457	0.5295118	0.5279902	0.5134545	0.37863982	0.47857818	0.38896757	0.58105475	0.5060128	0.5658032	0.5085908	0.55317795	0.54815924	0.51982945	0.43134773	0.5030961	0.5694482	0.55379015	0.6370013	0.19627687	0.5803484	0.34809124	0.47877845	0.5694006	0.61354595	0.45969146	0.4000544	0.59676135	0.44867873	0.48090184	0.26223603	0.4707914	0.42121524	0.40964743	0.67104816	0.5331273	0.6905832	0.6348698	0.5050853	0.5548057	0.5934517	0.43776178	0.39679384	0.49568346	0.5704811	0.52688795	0.6363465	0.42757398	0.53383064	0.5700281	0.50969195	0.5883325	0.6166821	0.4040018	0.50358075	0.52614266	0.50880957	0.36682147	0.1676571	0.14444938	0.50374126	0.5087237	0.5106208	0.52618587	0.5426033	0.3268671	0.48616132	0.613414	0.51879555	0.49957997	0.6427757	0.687665	0.49388477
GSM505489	0.4343	0.40560427	0.46461728	0.33482105	0.5424303	0.4401902	0.564563	0.4409688	0.5663543	0.41664478	0.3909355	0.5282915	0.44475952	0.37867275	0.6101968	0.38547823	0.3823407	0.55488724	0.54452395	0.449759	0.3851409	0.4472286	0.36742836	0.6465069	0.4452059	0.6054856	0.28742608	0.32331127	0.42442876	0.45393986	0.3515765	0.3817452	0.39835227	0.39441985	0.4645238	0.47660792	0.41579038	0.40274024	0.47419432	0.41056678	0.61136043	0.42280942	0.3217448	0.5039858	0.60625666	0.58871996	0.5004239	0.46165612	0.2716521	0.34882003	0.42354074	0.5122854	0.3272694	0.38329664	0.55928934	0.31123888	0.37260032	0.6620786	0.37120268	0.38549498	0.41640145	0.591632	0.5929857	0.56683105	0.5412052	0.3809095	0.47750747	0.46232378	0.49686107	0.3215375	0.37512317	0.5122511	0.46675768	0.59246075	0.35316682	0.4453181	0.5765567	0.45581132	0.5224793	0.66156673	0.3497925	0.4087613	0.5978198	0.44631147	0.3265844	0.56901807	0.5046052	0.40340316	0.40518743	0.44048065	0.42660508	0.4538913	0.2683295	0.38692623	0.54760194	0.47135013	0.50302535	0.5612373	0.5312121	0.41053286
GSM505490	0.49319765	0.39340454	0.5111313	0.32630548	0.5486126	0.47473177	0.60403717	0.4555458	0.5890424	0.37346333	0.48025438	0.59300846	0.43513346	0.38445193	0.6752011	0.37845448	0.44517505	0.47390452	0.5385852	0.43297464	0.3823109	0.531404	0.397758	0.6927686	0.42940706	0.64791834	0.38545775	0.41198158	0.38767004	0.4444604	0.33873385	0.43968052	0.45821184	0.41534162	0.5129481	0.50250113	0.5211788	0.4091155	0.47954738	0.4470269	0.5920761	0.46989647	0.41033617	0.4392499	0.6491972	0.6170167	0.62981886	0.49315473	0.31721634	0.3358218	0.50968635	0.52812874	0.3374354	0.42435372	0.60116273	0.28056407	0.34027374	0.727651	0.31812194	0.4059193	0.44521433	0.5399216	0.6564951	0.54234916	0.5713818	0.34400964	0.47736612	0.4413857	0.5349721	0.35438138	0.3218581	0.4315411	0.3851018	0.6236739	0.34627986	0.3742836	0.62881184	0.37850484	0.48900202	0.67706263	0.3774813	0.498676	0.64596444	0.49668947	0.36437157	0.55503076	0.5770209	0.42534664	0.4740337	0.38846537	0.38191822	0.40318277	0.27787697	0.45629585	0.57158965	0.40523332	0.50323576	0.5735176	0.47682706	0.37189743
GSM505491	0.47026873	0.37726474	0.4946372	0.27001488	0.589314	0.4455171	0.5413431	0.40974486	0.55322486	0.32469663	0.4753539	0.6057045	0.3800813	0.38065085	0.6725164	0.39809	0.45506954	0.34749883	0.5101862	0.376791	0.3904633	0.4880783	0.37836117	0.6480701	0.38394868	0.61033	0.32953924	0.38688618	0.35702944	0.39510617	0.29091632	0.365703	0.44185373	0.41620168	0.50743043	0.48060364	0.48481062	0.3467582	0.4894973	0.5058281	0.6142527	0.45566857	0.4163174	0.3901649	0.6317322	0.57751274	0.60854167	0.42983785	0.31877005	0.2730262	0.49797067	0.47837827	0.30478454	0.3875115	0.54081166	0.24535891	0.2924478	0.7218828	0.30939195	0.3440346	0.45050302	0.41618934	0.6271986	0.3794898	0.5506837	0.27476948	0.4396603	0.39326888	0.5470983	0.32662925	0.30747226	0.44831756	0.35516575	0.587892	0.32756063	0.37644613	0.63562655	0.3475296	0.36580962	0.6956132	0.3166495	0.4602585	0.6551547	0.47638384	0.33493757	0.5904993	0.56640154	0.44305515	0.43226773	0.32900348	0.34205067	0.40040886	0.2330488	0.48430082	0.5272135	0.36709398	0.4703533	0.53780824	0.34640348	0.33943477
GSM505492	0.32246792	0.42257053	0.4344964	0.30484518	0.5510163	0.4082772	0.48040545	0.38443983	0.51063955	0.42034072	0.30182922	0.5557898	0.46659505	0.32382476	0.64325356	0.34814176	0.29884636	0.4613156	0.47524312	0.46036255	0.3439893	0.3978351	0.2696585	0.58502537	0.43720287	0.5603648	0.27480265	0.25479516	0.4250993	0.48108897	0.33526844	0.3806613	0.28744435	0.34216186	0.4292571	0.430443	0.29623404	0.3598515	0.40838507	0.34711576	0.6148931	0.37506968	0.28626037	0.49506816	0.5797484	0.49439302	0.5764415	0.4067285	0.2217696	0.33276948	0.34757316	0.5057277	0.3611669	0.36320055	0.47464627	0.30891323	0.36728102	0.73058414	0.3905607	0.33426362	0.38489288	0.5801453	0.5639193	0.5295543	0.4948336	0.34574768	0.44469285	0.4473167	0.5147225	0.26048434	0.385071	0.51423526	0.48013002	0.49889898	0.33083487	0.46248668	0.6235781	0.40548086	0.50518584	0.6841703	0.28037485	0.3146536	0.63938284	0.3978251	0.32215774	0.57818073	0.5039097	0.28125572	0.29674685	0.4199822	0.42245328	0.5148609	0.20400357	0.29374087	0.45540452	0.44414315	0.44357777	0.46760958	0.47022924	0.40366697
GSM505493	0.34752512	0.39802796	0.45070025	0.30392545	0.4695475	0.46280053	0.5091001	0.35269362	0.4984221	0.40341556	0.3170176	0.48247272	0.425569	0.40309566	0.5177865	0.367322	0.31615067	0.46908653	0.44658893	0.4433902	0.44539908	0.35979283	0.26329625	0.6140045	0.4264465	0.5584553	0.3470043	0.31179997	0.3548378	0.44202504	0.29578578	0.33651686	0.33654338	0.4400921	0.45405972	0.46074423	0.354454	0.34372035	0.47831824	0.3453893	0.503346	0.45424587	0.44844845	0.4595031	0.6318578	0.5078362	0.51917696	0.46668088	0.26247126	0.29503235	0.39899516	0.5067256	0.3415017	0.3527124	0.41128403	0.299887	0.38506806	0.6214756	0.34794345	0.38331214	0.41942924	0.57746863	0.5264299	0.5478235	0.48103538	0.3314923	0.38964272	0.43387973	0.4112687	0.34725037	0.3520132	0.4667241	0.44915807	0.49760315	0.34479505	0.43351835	0.5281028	0.37694123	0.48097026	0.5661384	0.35262424	0.35874477	0.55452657	0.5317343	0.3717916	0.5255806	0.4180317	0.27026722	0.37950486	0.45172852	0.39612752	0.44546387	0.31758025	0.37410435	0.44860914	0.43140292	0.48609558	0.45984825	0.5557349	0.40835118
GSM505494	0.49268606	0.5280994	0.58109957	0.45150098	0.52431166	0.4905752	0.6348114	0.53019595	0.64125985	0.539985	0.48638806	0.1437149	0.59286267	0.3995651	0.2056855	0.4366016	0.43530154	0.60903275	0.5980873	0.18403623	0.4248937	0.5512185	0.44308013	0.70438325	0.61527944	0.66575205	0.48020548	0.4142803	0.51199394	0.5934675	0.4924714	0.42876047	0.45328674	0.4566791	0.55946	0.49680614	0.54074866	0.5138676	0.5356544	0.50169253	0.5354712	0.47097623	0.5417101	0.57051486	0.56916374	0.6375766	0.17157608	0.55270886	0.38610733	0.47592574	0.5233722	0.62185067	0.4916726	0.4028874	0.605313	0.4905185	0.52838546	0.24779329	0.48357168	0.49013597	0.45987475	0.6626463	0.5980584	0.65416217	0.63092256	0.50753045	0.5582874	0.59301454	0.51405436	0.41100416	0.53715163	0.5978606	0.5254436	0.6363413	0.4563062	0.53832835	0.6194357	0.5472811	0.57074016	0.6398154	0.42719036	0.5122284	0.5642234	0.5451685	0.39393374	0.16856906	0.15787095	0.3897531	0.53321016	0.56026274	0.5424802	0.56783825	0.3311203	0.46002015	0.57532966	0.5423284	0.5418833	0.6555469	0.62942743	0.5225636
GSM505495	0.22290605	0.3920055	0.393444	0.321848	0.53233236	0.33287525	0.458497	0.34714466	0.48449004	0.4100396	0.20048052	0.48720413	0.43847844	0.24986663	0.53242624	0.28446573	0.19697717	0.3752293	0.43253893	0.37056398	0.27194533	0.41835532	0.1986557	0.5850581	0.42177346	0.50750023	0.23378602	0.18410924	0.4279936	0.51479983	0.3780861	0.40728712	0.24955025	0.2824276	0.44593054	0.35391527	0.21967909	0.3481652	0.3515797	0.24135959	0.59094113	0.30919558	0.18115059	0.48390037	0.50222903	0.49281177	0.54886997	0.45034525	0.14897814	0.3766009	0.21726972	0.4984431	0.348797	0.25064683	0.4218627	0.3002987	0.30740005	0.6575244	0.38471472	0.26180255	0.34314257	0.6209954	0.61844534	0.49613115	0.49211618	0.35377485	0.43507838	0.46353108	0.469249	0.23168206	0.38165075	0.5156272	0.4485975	0.47363114	0.32088614	0.44836304	0.57572895	0.4306756	0.435213	0.7013292	0.23735243	0.23375669	0.6334778	0.3134703	0.25438273	0.47563288	0.4630529	0.21763358	0.21525857	0.4509942	0.3952722	0.48489958	0.1608361	0.22062668	0.4705341	0.40174407	0.4118961	0.45539147	0.3781463	0.42472655
GSM505496	0.40043017	0.41152656	0.42628494	0.31023908	0.48951104	0.4569322	0.44088385	0.37720907	0.5168246	0.43967402	0.4183458	0.5924565	0.4239311	0.35554224	0.6101053	0.39527172	0.3504997	0.504114	0.45299968	0.52315634	0.3938801	0.40884328	0.34257603	0.6034448	0.4104875	0.5176151	0.35579768	0.3749393	0.36614	0.5158085	0.32374513	0.41841632	0.3870489	0.42238486	0.4573654	0.48742682	0.37573802	0.34139436	0.4827351	0.4042738	0.5363817	0.47063416	0.3551684	0.49608374	0.5814537	0.513707	0.5420649	0.39644924	0.26534754	0.3555081	0.4356805	0.44705936	0.3449623	0.39365834	0.40551513	0.32730556	0.34957904	0.6918559	0.39185393	0.3755951	0.44277573	0.59501874	0.6107931	0.5708645	0.44653487	0.3888477	0.40479547	0.44302386	0.49089977	0.3331265	0.36527568	0.4743976	0.48930365	0.47571707	0.31559047	0.4959772	0.5903812	0.40624106	0.52809864	0.6425093	0.3464418	0.4670117	0.6257651	0.47231385	0.35152018	0.5214134	0.5188253	0.36366037	0.4148895	0.45020294	0.47385997	0.5126308	0.31624	0.3930076	0.46627128	0.4733289	0.46780962	0.49246618	0.5040745	0.39321738
GSM505497	0.23934865	0.45261705	0.39364702	0.306014	0.5727817	0.30966264	0.4326937	0.34063452	0.49744245	0.44301745	0.19248876	0.54154766	0.4482046	0.22276965	0.5883587	0.22783455	0.22658536	0.38081276	0.40169284	0.39597046	0.19302976	0.38102347	0.2028741	0.5600465	0.4047597	0.49821544	0.22224388	0.19441515	0.39563572	0.5171849	0.35335332	0.43378034	0.22939539	0.27291822	0.4124884	0.31287846	0.19026044	0.35079962	0.30792597	0.24404255	0.63880676	0.28690544	0.18565366	0.4991071	0.47642314	0.4708658	0.61470675	0.3676195	0.11503816	0.36374378	0.20495725	0.48544845	0.4033478	0.22894782	0.42840162	0.3054397	0.29229164	0.6752885	0.37378967	0.19805542	0.2735592	0.59279364	0.65460986	0.4575043	0.43207073	0.38461995	0.40758097	0.4562003	0.5351824	0.19023529	0.37020832	0.53118855	0.4781687	0.44865778	0.29754633	0.49029088	0.639411	0.3825065	0.44540143	0.74145806	0.22924492	0.2387658	0.685232	0.28983706	0.22736722	0.48088163	0.49079713	0.23519278	0.21783158	0.4581878	0.4098491	0.49508837	0.16730237	0.2200658	0.39722684	0.45714575	0.34348828	0.38984704	0.41456392	0.42330292
GSM505498	0.2534993	0.39206874	0.40878576	0.29713017	0.5704628	0.31603146	0.47795635	0.34966022	0.5295961	0.42483157	0.1920926	0.47807556	0.4339603	0.18321073	0.5709886	0.19199109	0.22961259	0.4449191	0.41894296	0.4342237	0.21072999	0.38764817	0.21859947	0.56356615	0.4018918	0.51884264	0.20031211	0.19823456	0.42126957	0.523942	0.34029523	0.39939195	0.2228693	0.216472	0.42234418	0.28791726	0.20449856	0.37408853	0.29479393	0.25498563	0.650211	0.26345116	0.18856552	0.52245885	0.4699673	0.49917144	0.595613	0.37687275	0.1535888	0.36721092	0.23023385	0.5030266	0.37010086	0.2230736	0.4451482	0.30094504	0.30601227	0.6711221	0.40792233	0.22889128	0.259453	0.6440699	0.6530709	0.52511805	0.4807908	0.35204887	0.42872345	0.449528	0.53522694	0.17277244	0.393909	0.5191536	0.46218768	0.4618479	0.2890263	0.46680415	0.6357588	0.42433506	0.49950632	0.732048	0.19055563	0.23288184	0.6868259	0.31191602	0.19168898	0.5023627	0.4618687	0.21579683	0.1990259	0.45853248	0.42807958	0.507021	0.15134689	0.23956269	0.42939025	0.42003664	0.3261695	0.41752848	0.4771853	0.41956198
GSM505499	0.24898085	0.3470871	0.4093351	0.27621156	0.5422459	0.30934018	0.45207447	0.3130393	0.50510913	0.40276468	0.19606933	0.50937986	0.39469615	0.22850543	0.57136834	0.2349346	0.22009629	0.37747648	0.4229644	0.43101227	0.22965896	0.37881216	0.19506025	0.5714486	0.38861975	0.514893	0.2514764	0.20983058	0.36325258	0.4581779	0.32977784	0.3683985	0.24428284	0.2634403	0.4319863	0.31089258	0.18762773	0.34954372	0.32860664	0.27985844	0.5518884	0.28984928	0.18485984	0.47170842	0.49105477	0.46335146	0.58452594	0.4024924	0.15502259	0.33244178	0.23478514	0.4868927	0.3513342	0.25010037	0.41011685	0.25063437	0.27301186	0.6843233	0.35017347	0.23789546	0.29501927	0.5756514	0.6273835	0.45307747	0.50302184	0.34263223	0.42501676	0.433332	0.38159227	0.1936231	0.3217135	0.4732827	0.4515971	0.45757243	0.30288762	0.4741978	0.5797249	0.38828537	0.41381133	0.6682666	0.22056746	0.23299462	0.629593	0.29325908	0.22513866	0.58428335	0.49706414	0.21175545	0.24311998	0.41544464	0.43460393	0.47815284	0.15676376	0.2214157	0.4466648	0.37628347	0.3072394	0.44391778	0.38008788	0.43211573
GSM505500	0.28631628	0.4737427	0.5404655	0.4186237	0.49800155	0.40665546	0.54306227	0.43749335	0.63370925	0.46019992	0.24929866	0.4717859	0.51193994	0.39512166	0.60003406	0.40228936	0.2418114	0.48592687	0.54253477	0.44676748	0.37231207	0.4899529	0.2393027	0.6900754	0.49779165	0.5934546	0.30506405	0.21368483	0.4802877	0.5152345	0.3934332	0.29261756	0.2378934	0.39302084	0.55184937	0.45627955	0.27810457	0.46135938	0.43304366	0.29305452	0.5550022	0.45020884	0.3163223	0.5129945	0.62568045	0.6069567	0.4777144	0.5149081	0.2330209	0.3810404	0.26341683	0.5662937	0.38932014	0.41118526	0.54985714	0.36060578	0.3877157	0.65321696	0.4063687	0.35529834	0.4002558	0.58042014	0.560879	0.57182163	0.5693122	0.43293127	0.54918015	0.4984223	0.39607382	0.30191728	0.42336467	0.5204094	0.5101552	0.5757685	0.39166546	0.4677172	0.53894	0.4833149	0.5102522	0.5871444	0.3527212	0.25861752	0.5176012	0.44863862	0.3408391	0.5500315	0.48106226	0.24409387	0.2503429	0.43907672	0.4482667	0.48539162	0.19204769	0.2548977	0.52066416	0.4880192	0.48358822	0.58698577	0.5071932	0.48147857
GSM505501	0.39665282	0.40982857	0.4699763	0.32511264	0.5790134	0.40504396	0.515681	0.44463432	0.53123933	0.45557743	0.3558251	0.40786448	0.48025388	0.3508889	0.51107705	0.34973294	0.35510546	0.5047384	0.5187739	0.3457655	0.33993506	0.4498574	0.28822738	0.64298403	0.47467187	0.6032857	0.3452751	0.31990314	0.45295417	0.50524914	0.3924243	0.43367204	0.3227499	0.35620618	0.482963	0.45250916	0.3789255	0.40296578	0.47833335	0.3825946	0.644331	0.4361781	0.3018031	0.51460415	0.59002876	0.5560113	0.4780705	0.48513028	0.28327435	0.39212006	0.3761457	0.5195954	0.38406605	0.4053447	0.48654005	0.32858646	0.36314714	0.58246887	0.40144572	0.3270473	0.3723359	0.5868835	0.6259613	0.50572234	0.5402551	0.40638462	0.49475864	0.505264	0.5526036	0.3346495	0.40396506	0.5136831	0.4700977	0.5299689	0.3412388	0.467979	0.6235966	0.4701542	0.46396816	0.70323026	0.30116272	0.36070698	0.6497824	0.45924187	0.29824027	0.34888834	0.37644148	0.331444	0.35565376	0.44820988	0.4313649	0.51260674	0.2569239	0.3627334	0.4960893	0.47666326	0.46987468	0.5486112	0.4991928	0.4541026
GSM505502	0.3731616	0.4401425	0.44556838	0.35542446	0.5524567	0.34771532	0.55160695	0.45337248	0.53463185	0.4546003	0.35495517	0.47246638	0.4647008	0.24789771	0.5678061	0.25025117	0.3328895	0.49798024	0.52571756	0.42372656	0.25839818	0.4398506	0.2875017	0.6333896	0.46433318	0.5915972	0.28790176	0.29958397	0.43631437	0.4761571	0.38957065	0.38206622	0.34393942	0.26712176	0.48073012	0.3469506	0.35144	0.39339173	0.31943434	0.37678945	0.5947138	0.29253808	0.32512325	0.49770877	0.50854427	0.570783	0.46392348	0.45911324	0.20396769	0.39804587	0.3760611	0.5224947	0.3722037	0.27661192	0.5215158	0.345572	0.3592471	0.6474837	0.41124985	0.29059082	0.31088972	0.62417835	0.59668475	0.5053204	0.56905556	0.3894833	0.5132529	0.50461984	0.4917659	0.24292228	0.3997388	0.54763746	0.50649184	0.55545074	0.36959988	0.48705357	0.5721818	0.4406441	0.49618518	0.6744945	0.23621956	0.3590195	0.6340968	0.32272676	0.24538955	0.48540944	0.4530542	0.30690217	0.35880885	0.45465863	0.41585028	0.53429174	0.16086814	0.33427668	0.5188414	0.451639	0.33485144	0.53427255	0.47630298	0.429737
